length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_extCSS,login_form,popup_window,empty_title,domain_in_title,domain_with_copyright,status
228,12,1,2,1,0,1,2,0,4,0,0,7,1,0,2,0,0,0,0,0,1,0.385964912,0,0,0,0,0,2,1,0,15,6,2,9,2,64,9,64,13.6,9,13.92857143,5,0,0,0,0,0,5,0,0,0,1,0,1
21,12,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,50,1,4,1,0,1,2,3,2,0,0,4,1,0,0,0,0,1,0,0,0,0.188976378,0,0,0,1,0,3,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0,0,1,0,1
63,16,0,3,4,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.095238095,0,0,0,0,0,3,0,0,10,6,2,3,2,8,8,6,4.3,5.5,4,0,0,0,0,0,0,3,0,0,0,1,0,0
39,22,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,4,3,2,3,2,14,14,4,5.75,8.5,3,0,0,0,0,0,0,0,0,0,1,1,0,1
64,17,0,2,4,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0.09375,0,0,0,0,0,2,0,0,9,3,2,3,2,9,9,8,4.888888889,6,4.571428571,0,0,0,0,0,0,0,1,1,0,1,1,0
124,50,1,4,1,0,1,2,3,2,0,0,4,1,0,0,0,0,1,0,0,1,0.161290323,0,0,0,1,0,3,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,0,0,0,0,1,1,1
80,27,0,3,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.075,0,0,0,1,0,3,0,0,10,1,2,8,2,15,15,9,6.1,11.5,4.75,0,1,0,0,0,0,3,1,0,0,1,0,0
89,16,0,2,1,0,0,0,0,0,1,2,14,1,0,0,2,0,0,0,0,1,0.04494382,0,0,0,0,0,2,1,0,13,2,1,8,1,9,8,9,4.538461538,8,4.25,2,0,0,0,0,0,0,0,0,0,1,1,1
77,20,0,2,5,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,9,3,3,3,3,12,12,10,6.444444444,7.5,6.142857143,0,0,0,0,0,2,0,0,0,0,1,0,0
56,25,0,2,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0.053571429,0,0,0,0,0,2,1,0,6,0,3,5,3,15,8,15,6.833333333,6.666666667,7,0,0,0,0,0,0,0,0,0,1,1,0,1
34,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,17,1,2,1,0,1,2,3,2,0,0,7,1,0,2,0,0,0,0,0,1,0.254054054,0.176470588,0,0,0,0,2,1,0,13,7,3,6,3,40,6,40,12.23076923,6,13.36363636,1,0,0,0,0,0,1,0,0,0,1,1,1
115,24,0,2,13,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.026086957,0,0,0,0,0,2,0,0,18,1,1,6,1,13,13,9,4.777777778,9.5,4.1875,0,1,0,0,0,0,2,0,0,0,1,1,0
16,8,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,17,0,4,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,0,0,1,0.104166667,0,0,0,0,0,3,0,0,8,3,1,3,1,9,4,9,3.75,3.666666667,3.8,0,0,0,0,0,0,0,0,0,1,1,1,0
49,22,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,1,2,3,2,8,8,6,4.428571429,5.333333333,3.75,1,0,0,0,0,0,0,0,0,0,1,1,1
65,19,0,3,1,0,0,0,0,0,0,2,5,1,0,0,2,0,0,0,0,1,0.184615385,0,0,0,0,0,3,0,0,8,1,1,5,1,10,9,10,5.75,7,5.333333333,0,0,0,0,0,0,0,0,0,1,1,1,0
118,42,1,4,0,0,1,2,3,2,0,0,4,1,0,0,0,0,1,0,0,1,0.203389831,0,0,0,1,0,3,0,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,0,0,0,0,1,1,1
56,24,0,3,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,7,3,3,3,4,11,11,7,5.571428571,6,5.25,0,0,0,0,0,0,0,0,0,0,1,1,0
36,29,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,8,8,0,16,16,0,12,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1
89,19,0,1,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,1,0,0,9,2,4,15,4,15,15,10,7.555555556,15,6.625,0,0,0,0,0,0,2,0,0,0,1,1,0
46,19,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,7,0,3,3,3,5,5,5,4.142857143,4.333333333,4,0,0,0,0,0,0,0,0,0,0,0,1,1
20,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0
122,46,1,5,0,0,1,2,3,2,0,0,5,1,0,0,0,1,1,0,0,0,0.155737705,0,0,0,1,0,3,0,0,12,6,2,3,2,17,13,17,7.916666667,7.6,8.142857143,0,0,0,0,0,0,0,0,0,0,1,0,1
34,26,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56,11,0,2,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,8,3,1,1,4,13,3,13,4.75,2,6.4,1,0,0,0,0,0,0,0,0,1,1,0,1
60,22,0,3,0,0,0,0,0,0,0,1,4,1,0,0,1,1,0,0,0,1,0.033333333,0,0,0,0,0,3,0,0,6,4,3,3,3,13,13,10,7.166666667,8,6.75,0,0,0,0,0,0,1,0,0,0,1,0,0
104,53,0,3,1,0,1,1,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,10,5,2,9,2,39,39,7,8.4,24,4.5,1,0,0,0,0,0,0,0,0,0,1,1,1
30,21,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0
206,12,1,3,1,0,1,2,3,1,0,0,4,1,0,2,0,0,0,0,0,1,0.349514563,0,0,0,0,0,3,1,0,12,14,2,5,2,64,5,64,15.08333333,5,16,3,0,0,0,0,0,0,0,0,0,0,1,1
65,16,0,2,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,2,2,3,10,9,10,5.75,5.5,5.833333333,0,1,0,0,0,0,0,0,0,0,0,1,0
40,14,1,4,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0.35,0.785714286,0,1,1,1,3,0,0,11,3,2,2,2,7,3,7,3.454545455,2.75,3.857142857,0,0,0,0,0,2,2,0,0,1,1,0,1
32,24,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34,16,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,2,2,3,10,10,6,5.25,6,4.5,0,0,0,0,0,0,0,0,0,0,1,0,1
24,16,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,12,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.103448276,0.25,0,0,0,0,1,0,0,3,1,3,8,3,8,8,5,5.333333333,8,4,0,0,0,0,1,0,0,0,0,0,1,1,1
30,22,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,19,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,5,3,3,3,3,11,11,5,5,7,3.666666667,1,0,0,0,0,0,0,0,0,0,1,0,1
77,15,0,2,0,0,0,0,0,5,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,9,3,1,3,1,13,7,13,6.444444444,5,6.857142857,0,0,0,0,0,0,1,0,0,0,0,1,0
73,18,0,3,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0.02739726,0,0,0,0,0,3,0,0,10,2,2,12,2,12,12,7,5.1,12,4.333333333,1,0,0,0,0,0,0,0,0,1,1,0,1
36,16,0,3,0,0,1,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,2,3,2,6,6,3,3.4,4.5,2.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0
77,23,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.285714286,0,0,0,0,0,1,0,0,4,2,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,0,0,0,0,1,0,1
55,47,0,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,5,0,5,5,0,11,11,0,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0
67,20,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,9,6,3,3,3,13,13,7,5.444444444,8,4.714285714,1,0,0,1,0,0,0,0,0,0,0,1,1
44,28,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,4,2,3,2,20,20,5,7.5,11.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0
53,25,0,3,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,1,0.018867925,0,0,0,0,0,3,0,0,6,7,2,3,2,17,17,7,6.166666667,10,4.25,0,0,0,0,0,1,0,0,0,1,1,0,1
54,25,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,3,4,17,17,5,6.166666667,10,4.25,1,0,0,0,0,0,0,0,0,0,1,1,0
36,28,1,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.25,0.321428571,0,0,0,0,3,0,0,4,1,1,1,0,10,10,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0
55,46,0,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,6,0,4,4,0,10,10,0,6.166666667,6.166666667,0,1,0,0,0,0,0,0,0,0,0,1,1,1
18,9,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,26,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.058823529,0.076923077,0,0,0,0,3,0,0,4,3,2,2,0,11,11,0,4.75,4.75,0,0,0,0,0,0,0,1,0,0,0,1,1,1
48,18,0,2,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,5,3,3,3,6,10,10,8,6.6,6.5,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
64,19,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0.046875,0,0,0,0,0,1,1,0,7,2,1,16,1,16,16,9,6.857142857,16,5.333333333,2,0,0,0,0,0,0,0,0,1,1,0,1
25,16,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,23,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,1,2,2,0,7,7,0,4.333333333,4.333333333,0,1,0,0,0,1,2,1,0,0,0,1,0,1
83,12,0,2,5,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0.048192771,0,0,0,0,0,2,1,0,11,6,3,3,3,11,4,11,5.636363636,3.5,6.111111111,0,0,0,0,0,0,0,0,0,1,1,1,0
36,18,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0.083333333,0,0,0,0,0,2,0,0,4,4,2,3,2,10,10,6,5.25,6.5,4,0,0,0,0,0,0,3,0,0,0,0,0,1
56,16,0,2,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,2,4,9,9,7,5.428571429,5.5,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0
466,15,1,4,8,0,1,16,17,6,0,0,8,7,0,16,0,1,1,0,0,0,0.165236052,0.066666667,0,1,0,0,3,0,0,61,20,2,5,2,17,6,17,6.426229508,5.5,6.457627119,1,0,0,1,0,0,1,0,0,0,1,1,1
45,12,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,3,3,3,3,7,4,7,4.833333333,3.5,5.5,1,0,0,0,0,0,0,0,0,0,1,0,0
54,11,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.203703704,0,0,0,0,0,2,0,1,4,1,1,3,1,32,3,32,9.75,3,16.5,0,0,0,0,0,0,2,0,0,0,0,0,1
46,21,0,2,0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,1,0.043478261,0,0,0,0,0,2,0,0,4,4,3,3,8,13,13,8,8,8,8,0,0,0,0,0,0,2,0,0,0,1,1,0
204,27,0,2,1,0,1,0,2,3,0,0,5,1,0,0,0,0,0,0,0,0,0.132352941,0,0,0,0,0,2,0,1,11,2,1,7,1,65,15,65,16.45454545,11,17.66666667,1,0,0,0,0,0,1,0,0,0,1,0,1
67,22,0,3,0,0,0,0,0,2,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,7,3,3,3,3,14,14,10,7.142857143,8.5,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0
58,40,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,1,0.034482759,0.05,0,0,0,0,3,0,0,5,2,3,5,3,17,17,5,7.8,10.33333333,4,0,0,0,0,0,0,0,0,0,0,1,0,1
32,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,2,0,0,3,1,4,4,8,8,6,8,6,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0
1386,15,1,13,11,0,3,19,19,16,0,12,7,2,0,0,0,0,6,1,3,1,0.194083694,0.133333333,0,0,0,0,3,0,0,96,59,1,8,1,158,8,158,13.28125,8,13.33684211,10,0,0,1,0,0,0,0,0,0,1,0,1
23,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,4,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40,32,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,2,2,0,16,16,0,8.666666667,8.666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1
54,12,0,2,1,0,0,0,0,1,0,0,8,1,0,0,0,1,0,0,0,1,0.074074074,0,0,0,0,0,2,0,0,8,4,2,3,2,7,4,7,4.25,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0
46,14,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,5,5,3,3,4,12,6,12,6.2,4.5,7.333333333,0,0,0,0,0,0,1,0,0,0,1,1,1
73,13,0,1,10,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2,9,2,9,9,7,4.083333333,9,3.636363636,0,0,0,0,0,0,3,0,1,0,1,0,0
39,17,0,2,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,4,3,3,6,9,9,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1
41,22,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.073170732,0,0,0,0,0,2,0,0,4,3,3,3,4,14,14,5,6.5,8.5,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0
44,20,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,3,3,14,14,12,14,9.666666667,7.5,14,0,0,0,0,0,0,0,0,0,0,1,1,1
44,36,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,28,28,0,15.5,15.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0
76,50,1,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0.065789474,0,0,0,1,0,3,1,0,7,4,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,0,0,0,0,1,1,1
91,11,0,3,5,0,0,0,0,0,0,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,11,4,3,3,3,11,3,11,6.272727273,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0
21,12,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,8,0,8,8,0,8,8,0,0,0,0,0,0,0,1,0,0,0,1,1,1
34,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,1,0,0,1,0,0,1,1,0
47,17,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,6,3,2,3,2,9,9,7,5.166666667,6,4.75,2,0,0,0,0,0,0,1,0,0,1,0,1
44,16,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,3,3,18,18,8,18,9.666666667,5.5,18,0,1,0,0,0,0,9,0,0,0,0,0,0
47,17,0,3,0,0,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,1,3,1,12,6,12,5.6,4.5,6.333333333,0,1,0,0,0,0,0,0,0,0,0,0,1
23,14,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.222222222,0.32,0,0,0,1,2,0,0,3,2,3,10,3,11,11,3,8,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
61,40,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,1,7,7,13,17,17,13,11.75,11.33333333,13,0,0,0,0,0,0,0,0,0,0,1,1,0
275,25,1,15,1,0,2,10,5,0,0,0,6,1,0,10,0,1,0,0,0,1,0.225454545,0,0,0,0,0,3,1,0,37,8,1,3,1,17,17,17,6.162162162,10,5.942857143,3,0,0,0,0,0,0,0,0,0,0,0,1
24,17,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,26,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,8,8,0,13,13,0,10.5,10.5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
34,27,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,8,8,0,14,14,0,11,11,0,0,1,0,0,0,0,3,0,0,0,1,1,0
74,12,0,2,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,10,1,2,8,2,9,8,9,5.4,8,5.111111111,3,0,0,0,0,0,0,0,0,0,1,0,1
68,38,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,1,5,5,22,22,17,22,13.5,10.66666667,22,0,0,0,0,0,0,0,0,0,0,1,1,0
45,13,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,4,1,5,9,5,10,9,10,7.25,9,6.666666667,0,0,0,0,0,0,0,0,0,0,1,1,1
82,25,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0.097560976,0,0,0,0,0,2,0,0,12,1,1,4,1,16,16,11,4.916666667,10,3.9,0,0,0,0,0,0,0,0,0,0,1,1,0
63,21,0,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,3,0,0,7,0,2,6,2,20,9,20,6.428571429,7.5,6,1,0,0,0,1,0,1,0,0,0,1,0,1
25,17,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,17,1,3,0,0,1,5,6,0,0,0,3,1,0,0,0,0,0,0,0,1,0.301886792,0,0,0,0,0,3,0,0,16,5,1,4,1,32,8,32,5,6,4.857142857,0,0,0,0,0,0,0,0,0,0,1,0,1
25,17,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,10,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,1,0,5,5,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1
112,13,0,3,6,0,0,0,0,0,0,1,7,1,0,0,1,1,0,0,0,1,0.017857143,0,0,0,0,0,3,0,0,15,3,2,3,2,11,5,11,5.8,4,6.076923077,0,0,0,0,0,0,0,0,0,1,1,1,0
97,22,0,1,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2,2,18,2,18,18,9,7.5,18,6.333333333,3,0,0,0,0,0,0,0,0,0,1,0,1
76,17,0,3,6,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0.065789474,0,0,0,0,0,3,0,0,11,4,2,3,2,9,9,7,5,6,4.777777778,0,0,0,0,0,0,0,0,0,0,1,0,0
32,24,1,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.21875,0.291666667,0,0,0,0,3,1,0,4,1,3,3,0,8,8,0,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0,1,1,1
47,19,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,0,3,4,3,10,10,10,6.4,7,6,0,0,0,0,0,0,0,0,0,0,1,1,0
32,25,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.03125,0.04,0,0,0,0,2,0,1,2,0,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1
69,17,0,3,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,3,3,3,10,9,10,6.25,6,6.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0
150,34,0,2,2,0,1,0,1,3,0,0,7,3,0,0,0,0,1,0,0,0,0.033333333,0,0,1,0,0,2,1,1,14,2,1,2,1,31,16,31,8.785714286,9.333333333,8.636363636,1,0,0,0,0,0,0,0,0,0,1,0,1
51,16,0,2,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,2,1,9,9,8,4.714285714,5.5,4.4,0,1,0,0,0,0,0,0,0,0,0,1,0
72,19,0,4,0,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,9,3,1,3,1,10,9,10,5.666666667,6,5.571428571,0,0,0,0,0,0,0,0,0,0,1,0,1
42,17,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.095238095,0,0,0,0,0,3,0,0,6,3,2,3,2,10,10,6,4.5,6.5,3.5,0,0,0,0,0,0,0,0,0,0,1,1,0
38,31,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,8,8,0,18,18,0,13,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1
39,30,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,3,3,0,9,9,0,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0,1,1,0
66,12,1,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.318181818,0,0,0,0,0,2,0,0,5,6,3,8,3,32,8,32,10.2,8,10.75,0,0,0,0,0,0,0,0,0,1,1,0,1
33,26,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
